run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,wall_clock_total_us,unique_slots_count,error
73,1777233806542,baseline,10,1777233806542,1777233807020,478184,1,false
74,1777233807950,zela,10,1777233807950,1777233808111,160817,1,false
74,1777233809584,baseline,10,1777233809584,1777233810046,462012,2,false
75,1777233810947,zela,10,1777233810947,1777233811122,174588,1,false
75,1777233812607,baseline,10,1777233812607,1777233813006,399020,1,false
76,1777233813906,zela,10,1777233813906,1777233813908,2508,1,false
76,1777233815274,baseline,10,1777233815274,1777233815817,543590,2,false
77,1777233816764,zela,10,1777233816764,1777233816767,2431,1,false
77,1777233818138,baseline,10,1777233818138,1777233818536,398337,2,false
78,1777233819462,zela,10,1777233819462,1777233819634,171271,1,false
78,1777233821094,baseline,10,1777233821094,1777233821486,392031,2,false
79,1777233822393,zela,10,1777233822393,1777233822611,217851,1,false
79,1777233824167,baseline,10,1777233824167,1777233824575,407852,2,false
80,1777233825431,zela,10,1777233825431,1777233825433,2011,1,false
80,1777233826775,baseline,10,1777233826775,1777233827283,507581,2,false
81,1777233828141,zela,10,1777233828141,1777233828144,2328,1,false
81,1777233829490,baseline,10,1777233829490,1777233829911,421461,2,false
82,1777233830906,zela,10,1777233830906,1777233830908,1515,1,false
82,1777233832584,baseline,10,1777233832584,1777233833031,447031,2,false
83,1777233833892,zela,10,1777233833892,1777233833895,2228,1,false
83,1777233835255,baseline,10,1777233835255,1777233835720,465814,2,false
84,1777233836601,zela,10,1777233836601,1777233836604,2430,1,false
84,1777233837948,baseline,10,1777233837948,1777233838363,414979,2,false
85,1777233839224,zela,10,1777233839224,1777233839227,2183,1,false
85,1777233840569,baseline,10,1777233840569,1777233840968,399520,2,false
86,1777233841837,zela,10,1777233841837,1777233841838,1828,1,false
86,1777233843184,baseline,10,1777233843184,1777233843617,432886,2,false
87,1777233844468,zela,10,1777233844468,1777233844470,2049,1,false
87,1777233845821,baseline,10,1777233845821,1777233846275,454110,1,false
88,1777233847247,zela,10,1777233847247,1777233847247,775,1,false
88,1777233848928,baseline,10,1777233848928,1777233849363,435833,2,false
89,1777233850232,zela,10,1777233850232,1777233850234,2018,1,false
89,1777233851581,baseline,10,1777233851581,1777233852082,501574,2,false
90,1777233853002,zela,10,1777233853002,1777233853176,174353,2,false
90,1777233854653,baseline,10,1777233854653,1777233855156,503571,2,false
91,1777233856066,zela,10,1777233856066,1777233856247,181169,1,false
91,1777233857716,baseline,10,1777233857716,1777233858122,406258,2,false
92,1777233858980,zela,10,1777233858980,1777233858982,1875,1,false
92,1777233860325,baseline,10,1777233860325,1777233860841,515848,2,false
93,1777233861811,zela,10,1777233861811,1777233861813,1320,1,false
93,1777233863487,baseline,10,1777233863487,1777233863994,506469,2,false
94,1777233864923,zela,10,1777233864923,1777233864926,2092,1,false
94,1777233866270,baseline,10,1777233866270,1777233866672,401854,2,false
95,1777233867540,zela,10,1777233867540,1777233867542,2298,1,false
95,1777233868896,baseline,10,1777233868896,1777233869338,441324,2,false
96,1777233870195,zela,10,1777233870195,1777233870202,6511,1,false
96,1777233871547,baseline,10,1777233871547,1777233871958,410796,2,false
97,1777233872924,zela,10,1777233872924,1777233872925,1141,1,false
97,1777233874594,baseline,10,1777233874594,1777233875169,574522,2,false
98,1777233876040,zela,10,1777233876040,1777233876042,1956,1,false
98,1777233877389,baseline,10,1777233877389,1777233877813,424635,2,false
99,1777233878667,zela,10,1777233878667,1777233878669,1988,1,false
99,1777233880020,baseline,10,1777233880020,1777233880561,541044,2,false
100,1777233881431,zela,10,1777233881431,1777233881433,2103,1,false
100,1777233882779,baseline,10,1777233882779,1777233883273,493832,2,false
